wall_time,ros_time_sec,run_id,elapsed_sec,event_type,source,label,data
2026-06-19_17-30-13-908097,1781883013.908123,20260619_171725,767.943,manual_mark,operator,fine aling with_light,
2026-06-19_17-30-24-807542,1781883024.807568,20260619_171725,778.843,manual_mark,operator,docking unsucessfull helped,
2026-06-19_17-30-31-267377,1781883031.267403,20260619_171725,785.303,dropzone_status,dropzone,status,fine_aligning via fine_align_under. Waiting for fine_align_under_done.
2026-06-19_17-30-31-267602,1781883031.267612,20260619_171725,785.303,physical_status,physical_alignment,status,front_rear_camera_switch_started
2026-06-19_17-30-31-482601,1781883031.482632,20260619_171725,785.518,command,trolley_command,fine_align,fine_align
2026-06-19_17-30-32-880048,1781883032.880083,20260619_171725,786.915,physical_status,physical_alignment,status,fine_align_under_started
2026-06-19_17-30-56-446738,1781883056.446772,20260619_171725,810.482,dropzone_status,dropzone,fine_align_complete,"fine_align_complete: fine_align_under_done | final ids=[3, 12] center_x=+0.1305 center_y=+0.0103 yaw=-13.62deg orientation=normal error_x=-0.0020 error_y=+0.0041 yaw_error=-2.62deg target_x=+0.1325 target_y=+0.0062 tolerance_x=0.0040 tolerance_y=0.0100 tolerance_yaw=3.00deg. Remembered laundry_trolley; approve delivery with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'deliver_trolley'}"""
2026-06-19_17-30-56-446958,1781883056.446968,20260619_171725,810.482,physical_status,physical_alignment,fine_align_complete,"fine_align_under_done | final ids=[3, 12] center_x=+0.1305 center_y=+0.0103 yaw=-13.62deg orientation=normal error_x=-0.0020 error_y=+0.0041 yaw_error=-2.62deg target_x=+0.1325 target_y=+0.0062 tolerance_x=0.0040 tolerance_y=0.0100 tolerance_yaw=3.00deg"
2026-06-19_17-31-36-888594,1781883096.888619,20260619_171725,850.924,manual_mark,operator,docking wheels_were_in_the_way,
2026-06-19_17-32-49-683440,1781883169.683465,20260619_171725,923.719,dropzone_status,dropzone,dropoff_goal_sent,"dropoff_goal_sent: remembered laundry_trolley -> laundry_dropoff. When the robot arrives, approve trolley release with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'drive_out'}"""
2026-06-19_17-34-04-009114,1781883244.009147,20260619_171725,998.044,manual_mark,operator,would_have_driven_to_the_correct_position_but_robot_lost_correct_odometry,
2026-06-19_17-34-08-192612,1781883248.192645,20260619_171725,1002.228,dropzone_status,dropzone,status,drive_out_active for 7.0s. Publishing direct cmd_vel to release trolley.
2026-06-19_17-34-15-257845,1781883255.257877,20260619_171725,1009.293,dropzone_status,dropzone,drive_out_done,drive_out_done. Released laundry_trolley; cleared trolley type. Next command: trolley_ready.
2026-06-19_17-34-15-258038,1781883255.258051,20260619_171725,1009.293,run_end,logger,drive_out_done,
2026-06-19_17-37-04-978165,1781883424.978174,20260619_173704,0.000,run_start,logger,manual_mark_without_active_run,
2026-06-19_17-37-04-978618,1781883424.978631,20260619_173704,0.001,manual_mark,operator,recalibrate_start,
2026-06-19_17-37-55-335853,1781883475.335886,20260619_173704,50.358,dropzone_status,dropzone,approach_goal_sent,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}"""
2026-06-19_17-38-11-263592,1781883491.263616,20260619_173704,66.285,dropzone_status,dropzone,status,side_aligning via side_align_left. Waiting for side_align_left_done.
2026-06-19_17-38-11-263788,1781883491.263797,20260619_173704,66.286,physical_status,physical_alignment,status,side_align_left_started
2026-06-19_17-38-22-072167,1781883502.072202,20260619_173704,77.094,dropzone_status,dropzone,side_align_complete,"side_align_complete: side_align_left_done | final camera=left ids=[17, 18, 19, 20] target_pair=[18, 19] target_x=+0.3592 target_y=+0.2596 center_x=+0.3663 center_y=+0.5653 yaw=-179.76deg error_x=+0.0032 yaw_error=+0.24deg tolerance_x=0.0060 tolerance_yaw=2.00deg. Optional: check trolley type with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'check_trolley_type'}"" or approve straight drive with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'drive_under'}"""
2026-06-19_17-38-22-072394,1781883502.072404,20260619_173704,77.094,physical_status,physical_alignment,side_align_complete,"side_align_left_done | final camera=left ids=[17, 18, 19, 20] target_pair=[18, 19] target_x=+0.3592 target_y=+0.2596 center_x=+0.3663 center_y=+0.5653 yaw=-179.76deg error_x=+0.0032 yaw_error=+0.24deg tolerance_x=0.0060 tolerance_yaw=2.00deg"
2026-06-19_17-38-23-843689,1781883503.843715,20260619_173704,78.866,yolo_detection,yolo,trash_trolley,"{""classes"": [""trash_trolley""]}"
2026-06-19_17-38-26-828506,1781883506.828532,20260619_173704,81.850,dropzone_status,dropzone,trolley_type_checked,trolley_type_checked: trash_trolley via live_yolov8_topic; remembered target=trash_dropoff. Next command: drive_under.
2026-06-19_17-38-39-681567,1781883519.681594,20260619_173704,94.703,manual_mark,operator,object_detection_correct,
2026-06-19_17-38-44-905731,1781883524.905756,20260619_173704,99.928,dropzone_status,dropzone,status,drive_under_active via drive_straight_under. Waiting for drive_straight_under_done.
2026-06-19_17-38-44-924563,1781883524.924596,20260619_173704,99.946,physical_status,physical_alignment,status,drive_straight_under_started
2026-06-19_17-38-54-397448,1781883534.397472,20260619_173704,109.419,physical_status,physical_alignment,under_trolley,drive_straight_under_done
2026-06-19_17-38-54-397800,1781883534.397811,20260619_173704,109.420,dropzone_status,dropzone,under_trolley,"under_trolley. Inspect position, then approve final ArUco alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'fine_align'}"""
2026-06-19_17-39-01-614208,1781883541.614237,20260619_173704,116.636,dropzone_status,dropzone,status,fine_aligning via fine_align_under. Waiting for fine_align_under_done.
2026-06-19_17-39-01-701851,1781883541.701875,20260619_173704,116.724,physical_status,physical_alignment,status,front_rear_camera_switch_started
2026-06-19_17-39-03-134339,1781883543.134377,20260619_173704,118.156,physical_status,physical_alignment,status,fine_align_under_started
2026-06-19_17-39-17-129517,1781883557.129539,20260619_173704,132.151,dropzone_status,dropzone,fine_align_complete,"fine_align_complete: fine_align_under_done | final ids=[3, 12] center_x=+0.1302 center_y=-0.0032 yaw=+162.75deg orientation=flipped_180 error_x=-0.0038 error_y=-0.0070 yaw_error=-2.25deg target_x=+0.1340 target_y=+0.0038 tolerance_x=0.0040 tolerance_y=0.0100 tolerance_yaw=3.00deg. Remembered trash_trolley; approve delivery with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'deliver_trolley'}"""
2026-06-19_17-39-17-132543,1781883557.132567,20260619_173704,132.154,physical_status,physical_alignment,fine_align_complete,"fine_align_under_done | final ids=[3, 12] center_x=+0.1302 center_y=-0.0032 yaw=+162.75deg orientation=flipped_180 error_x=-0.0038 error_y=-0.0070 yaw_error=-2.25deg target_x=+0.1340 target_y=+0.0038 tolerance_x=0.0040 tolerance_y=0.0100 tolerance_yaw=3.00deg"
2026-06-19_17-40-23-754603,1781883623.754629,20260619_173704,198.777,dropzone_status,dropzone,status,fine_aligning via fine_align_under. Waiting for fine_align_under_done.
2026-06-19_17-40-23-754974,1781883623.754984,20260619_173704,198.777,physical_status,physical_alignment,status,front_rear_camera_switch_started
2026-06-19_17-40-25-353603,1781883625.353631,20260619_173704,200.376,physical_status,physical_alignment,status,fine_align_under_started
2026-06-19_17-40-28-054688,1781883628.054724,20260619_173704,203.077,dropzone_status,dropzone,fine_align_complete,"fine_align_complete: fine_align_under_done | final ids=[3, 12] center_x=+0.1304 center_y=-0.0027 yaw=+162.91deg orientation=flipped_180 error_x=-0.0036 error_y=-0.0065 yaw_error=-2.09deg target_x=+0.1340 target_y=+0.0038 tolerance_x=0.0040 tolerance_y=0.0100 tolerance_yaw=3.00deg. Remembered trash_trolley; approve delivery with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'deliver_trolley'}"""
2026-06-19_17-40-28-055023,1781883628.055039,20260619_173704,203.077,physical_status,physical_alignment,fine_align_complete,"fine_align_under_done | final ids=[3, 12] center_x=+0.1304 center_y=-0.0027 yaw=+162.91deg orientation=flipped_180 error_x=-0.0036 error_y=-0.0065 yaw_error=-2.09deg target_x=+0.1340 target_y=+0.0038 tolerance_x=0.0040 tolerance_y=0.0100 tolerance_yaw=3.00deg"
2026-06-19_17-40-42-018778,1781883642.018811,20260619_173704,217.041,manual_mark,operator,drive_under_unsucessfull_hit_wheel,
2026-06-19_17-41-03-326017,1781883663.326041,20260619_173704,238.348,dropzone_status,dropzone,dropoff_goal_sent,"dropoff_goal_sent: remembered trash_trolley -> trash_dropoff. When the robot arrives, approve trolley release with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'drive_out'}"""
2026-06-19_17-41-21-600430,1781883681.600464,20260619_173704,256.622,command,trolley_command,stop,stop
2026-06-19_17-41-21-603015,1781883681.603040,20260619_173704,256.625,dropzone_status,dropzone,status,stopped. Alignment controller was commanded to stop.
2026-06-19_17-41-21-706905,1781883681.706929,20260619_173704,256.729,physical_status,physical_alignment,status,stopped
2026-06-19_17-42-56-373069,1781883776.373111,20260619_173704,351.395,run_end,logger,logger_shutdown,
