wall_time,ros_time_sec,run_id,elapsed_sec,event_type,source,label,data
2026-06-19_15-00-00-924380,1781874000.924462,20260619_150000,0.013,dropzone_status,dropzone,approach_goal_sent,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}"""
2026-06-19_15-00-16-490967,1781874016.491054,20260619_150000,15.580,dropzone_status,dropzone,status,side_aligning via side_align_left. Waiting for side_align_left_done.
2026-06-19_15-00-16-497906,1781874016.497982,20260619_150000,15.587,command,trolley_command,side_align,side_align
2026-06-19_15-00-16-501180,1781874016.501260,20260619_150000,15.590,physical_status,physical_alignment,status,side_align_left_started
2026-06-19_15-00-38-376645,1781874038.376723,20260619_150000,37.466,physical_status,physical_alignment,side_align_complete,"side_align_left_done | final camera=left ids=[17, 18, 19, 20] target_pair=[18, 19] target_x=+0.3514 target_y=+0.2723 center_x=+0.3595 center_y=+0.5781 yaw=-179.83deg error_x=-0.0046 yaw_error=+0.17deg tolerance_x=0.0060 tolerance_yaw=2.00deg"
2026-06-19_15-00-38-381507,1781874038.381593,20260619_150000,37.470,dropzone_status,dropzone,side_align_complete,"side_align_complete: side_align_left_done | final camera=left ids=[17, 18, 19, 20] target_pair=[18, 19] target_x=+0.3514 target_y=+0.2723 center_x=+0.3595 center_y=+0.5781 yaw=-179.83deg error_x=-0.0046 yaw_error=+0.17deg tolerance_x=0.0060 tolerance_yaw=2.00deg. Optional: check trolley type with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'check_trolley_type'}"" or approve straight drive with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'drive_under'}"""
2026-06-19_15-00-40-290888,1781874040.290969,20260619_150000,39.380,yolo_detection,yolo,trash_trolley,"{""classes"": [""trash_trolley""]}"
2026-06-19_15-00-51-239523,1781874051.239610,20260619_150000,50.328,command,trolley_command,check_trolley_type,check_trolley_type
2026-06-19_15-00-51-240836,1781874051.240893,20260619_150000,50.330,dropzone_status,dropzone,trolley_type_checked,trolley_type_checked: trash_trolley via live_yolov8_topic; remembered target=trash_dropoff. Next command: drive_under.
2026-06-19_15-01-02-676967,1781874062.677084,20260619_150000,61.766,manual_mark,operator,object_detection_correct,
2026-06-19_15-01-10-153477,1781874070.153591,20260619_150000,69.242,command,trolley_command,drive_under,drive_under
2026-06-19_15-01-10-155270,1781874070.155341,20260619_150000,69.244,dropzone_status,dropzone,status,drive_under_active via drive_straight_under. Waiting for drive_straight_under_done.
2026-06-19_15-01-10-170042,1781874070.170119,20260619_150000,69.259,physical_status,physical_alignment,status,drive_straight_under_started
2026-06-19_15-01-19-571832,1781874079.571943,20260619_150000,78.661,physical_status,physical_alignment,under_trolley,drive_straight_under_done
2026-06-19_15-01-19-574118,1781874079.574177,20260619_150000,78.663,dropzone_status,dropzone,under_trolley,"under_trolley. Inspect position, then approve final ArUco alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'fine_align'}"""
2026-06-19_15-01-23-272171,1781874083.272254,20260619_150000,82.361,command,trolley_command,fine_align,fine_align
2026-06-19_15-01-23-282680,1781874083.282757,20260619_150000,82.372,dropzone_status,dropzone,status,fine_aligning via fine_align_under. Waiting for fine_align_under_done.
2026-06-19_15-01-23-284251,1781874083.284302,20260619_150000,82.373,physical_status,physical_alignment,status,front_rear_camera_switch_started
2026-06-19_15-01-24-872416,1781874084.872513,20260619_150000,83.961,physical_status,physical_alignment,status,fine_align_under_started
2026-06-19_15-01-29-271886,1781874089.272004,20260619_150000,88.361,physical_status,physical_alignment,fine_align_complete,"fine_align_under_done | final ids=[3, 12] center_x=+0.1365 center_y=+0.0128 yaw=+164.36deg orientation=flipped_180 error_x=-0.0005 error_y=+0.0090 yaw_error=-0.64deg target_x=+0.1370 target_y=+0.0038 tolerance_x=0.0040 tolerance_y=0.0100 tolerance_yaw=3.00deg"
2026-06-19_15-01-29-282737,1781874089.282822,20260619_150000,88.372,dropzone_status,dropzone,fine_align_complete,"fine_align_complete: fine_align_under_done | final ids=[3, 12] center_x=+0.1365 center_y=+0.0128 yaw=+164.36deg orientation=flipped_180 error_x=-0.0005 error_y=+0.0090 yaw_error=-0.64deg target_x=+0.1370 target_y=+0.0038 tolerance_x=0.0040 tolerance_y=0.0100 tolerance_yaw=3.00deg. Remembered trash_trolley; approve delivery with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'deliver_trolley'}"""
2026-06-19_15-02-30-472012,1781874150.472110,20260619_150000,149.561,manual_mark,operator,docking sucessfull,
2026-06-19_15-02-42-886291,1781874162.886382,20260619_150000,161.975,command,trolley_command,deliver_trolley,deliver_trolley
2026-06-19_15-02-42-891644,1781874162.891715,20260619_150000,161.981,dropzone_status,dropzone,dropoff_goal_sent,"dropoff_goal_sent: remembered trash_trolley -> trash_dropoff. When the robot arrives, approve trolley release with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'drive_out'}"""
2026-06-19_15-03-08-793525,1781874188.793612,20260619_150000,187.882,command,trolley_command,drive_out,drive_out
2026-06-19_15-03-08-794830,1781874188.794873,20260619_150000,187.884,dropzone_status,dropzone,status,drive_out_active for 7.0s. Publishing direct cmd_vel to release trolley.
2026-06-19_15-03-15-798420,1781874195.798514,20260619_150000,194.887,dropzone_status,dropzone,drive_out_done,drive_out_done. Released trash_trolley; cleared trolley type. Next command: trolley_ready.
2026-06-19_15-03-15-798968,1781874195.799013,20260619_150000,194.888,run_end,logger,drive_out_done,
2026-06-19_15-05-11-448683,1781874311.448710,20260619_150511,0.000,run_start,logger,command_trolley_ready,
2026-06-19_15-05-11-450113,1781874311.450153,20260619_150511,0.002,command,trolley_command,trolley_ready,trolley_ready
2026-06-19_15-05-11-454718,1781874311.454781,20260619_150511,0.006,dropzone_status,dropzone,approach_goal_sent,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}"""
2026-06-19_15-05-22-748086,1781874322.748171,20260619_150511,11.300,command,trolley_command,side_align,side_align
2026-06-19_15-05-22-752206,1781874322.752289,20260619_150511,11.304,dropzone_status,dropzone,status,side_aligning via side_align_left. Waiting for side_align_left_done.
2026-06-19_15-05-22-753700,1781874322.753768,20260619_150511,11.305,physical_status,physical_alignment,status,side_align_left_started
2026-06-19_15-05-33-872624,1781874333.872725,20260619_150511,22.424,physical_status,physical_alignment,side_align_complete,"side_align_left_done | final camera=left ids=[16, 17, 18, 19] target_pair=[18, 19] target_x=+0.3508 target_y=+0.2521 center_x=+0.2362 center_y=+0.5556 yaw=-178.46deg error_x=-0.0052 yaw_error=+1.54deg tolerance_x=0.0060 tolerance_yaw=2.00deg"
2026-06-19_15-05-33-874862,1781874333.874933,20260619_150511,22.426,dropzone_status,dropzone,side_align_complete,"side_align_complete: side_align_left_done | final camera=left ids=[16, 17, 18, 19] target_pair=[18, 19] target_x=+0.3508 target_y=+0.2521 center_x=+0.2362 center_y=+0.5556 yaw=-178.46deg error_x=-0.0052 yaw_error=+1.54deg tolerance_x=0.0060 tolerance_yaw=2.00deg. Optional: check trolley type with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'check_trolley_type'}"" or approve straight drive with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'drive_under'}"""
2026-06-19_15-05-35-678446,1781874335.678532,20260619_150511,24.230,yolo_detection,yolo,trash_trolley,"{""classes"": [""trash_trolley""]}"
2026-06-19_15-05-38-419723,1781874338.419806,20260619_150511,26.971,command,trolley_command,check_trolley_type,check_trolley_type
2026-06-19_15-05-38-420983,1781874338.421026,20260619_150511,26.972,dropzone_status,dropzone,trolley_type_checked,trolley_type_checked: trash_trolley via live_yolov8_topic; remembered target=trash_dropoff. Next command: drive_under.
2026-06-19_15-05-47-944565,1781874347.944651,20260619_150511,36.496,command,trolley_command,drive_under,drive_under
2026-06-19_15-05-47-947444,1781874347.947506,20260619_150511,36.499,dropzone_status,dropzone,status,drive_under_active via drive_straight_under. Waiting for drive_straight_under_done.
2026-06-19_15-05-47-956603,1781874347.956683,20260619_150511,36.508,physical_status,physical_alignment,status,drive_straight_under_started
2026-06-19_15-05-57-472754,1781874357.472836,20260619_150511,46.024,physical_status,physical_alignment,under_trolley,drive_straight_under_done
2026-06-19_15-05-57-476161,1781874357.476221,20260619_150511,46.028,dropzone_status,dropzone,under_trolley,"under_trolley. Inspect position, then approve final ArUco alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'fine_align'}"""
2026-06-19_15-06-36-047948,1781874396.048033,20260619_150511,84.599,manual_mark,operator,drive_under_unsucessfull_retry,
2026-06-19_15-06-40-586790,1781874400.588212,20260619_150511,89.140,run_end,logger,auto_closed_before_command_trolley_ready,
2026-06-19_15-06-40-590374,1781874400.590400,20260619_150640,0.000,run_start,logger,command_trolley_ready,
2026-06-19_15-06-40-591669,1781874400.591714,20260619_150640,0.001,command,trolley_command,trolley_ready,trolley_ready
2026-06-19_15-06-40-598134,1781874400.598215,20260619_150640,0.008,dropzone_status,dropzone,approach_goal_sent,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}"""
2026-06-19_15-07-00-654839,1781874420.654928,20260619_150640,20.065,command,trolley_command,side_align,side_align
2026-06-19_15-07-00-657662,1781874420.657720,20260619_150640,20.067,dropzone_status,dropzone,status,side_aligning via side_align_left. Waiting for side_align_left_done.
2026-06-19_15-07-00-658654,1781874420.658695,20260619_150640,20.068,physical_status,physical_alignment,status,side_align_left_started
2026-06-19_15-08-04-121724,1781874484.121829,20260619_150640,83.532,manual_mark,operator,aruko_node_died,
2026-06-19_15-08-56-973891,1781874536.973977,20260619_150640,136.384,command,trolley_command,side_align,side_align
2026-06-19_15-08-56-978860,1781874536.978938,20260619_150640,136.389,dropzone_status,dropzone,status,"ignored side_align; current phase=side_aligning. Send status to see the next expected command, or stop to cancel."
2026-06-19_15-09-30-068175,1781874570.068266,20260619_150640,169.478,run_end,logger,auto_closed_before_command_trolley_ready,
2026-06-19_15-09-30-069933,1781874570.069952,20260619_150930,0.000,run_start,logger,command_trolley_ready,
2026-06-19_15-09-30-070877,1781874570.070920,20260619_150930,0.001,command,trolley_command,trolley_ready,trolley_ready
2026-06-19_15-09-30-071839,1781874570.071876,20260619_150930,0.003,dropzone_status,dropzone,approach_goal_sent,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}"""
2026-06-19_15-09-41-979747,1781874581.979829,20260619_150930,11.910,command,trolley_command,stop,stop
2026-06-19_15-09-41-996001,1781874581.996080,20260619_150930,11.926,dropzone_status,dropzone,status,stopped. Alignment controller was commanded to stop.
2026-06-19_15-09-41-996660,1781874581.996691,20260619_150930,11.927,physical_status,physical_alignment,status,stopped
2026-06-19_15-09-46-591276,1781874586.591358,20260619_150930,16.522,run_end,logger,auto_closed_before_command_trolley_ready,
2026-06-19_15-09-46-593079,1781874586.593098,20260619_150946,0.000,run_start,logger,command_trolley_ready,
2026-06-19_15-09-46-594019,1781874586.594050,20260619_150946,0.001,command,trolley_command,trolley_ready,trolley_ready
2026-06-19_15-09-46-595095,1781874586.595143,20260619_150946,0.002,dropzone_status,dropzone,approach_goal_sent,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}"""
2026-06-19_15-09-58-502919,1781874598.503003,20260619_150946,11.910,command,trolley_command,side_align,side_align
2026-06-19_15-09-58-508769,1781874598.508845,20260619_150946,11.916,dropzone_status,dropzone,status,side_aligning via side_align_left. Waiting for side_align_left_done.
2026-06-19_15-09-58-509401,1781874598.509429,20260619_150946,11.916,physical_status,physical_alignment,status,side_align_left_started
2026-06-19_15-10-46-937353,1781874646.938451,20260619_150946,60.345,manual_mark,operator,aruko_node_died_again_restarting_robot,
2026-06-19_15-10-59-944516,1781874659.944642,20260619_150946,73.352,run_end,logger,logger_shutdown,
