wall_time,ros_time_sec,run_id,elapsed_sec,event_type,source,label,data
2026-06-19_15-35-41-507036,1781876141.507114,20260619_153115,266.224,dropzone_status,dropzone,drive_out_done,drive_out_done. Released trash_trolley; cleared trolley type. Next command: trolley_ready.
2026-06-19_15-35-41-507559,1781876141.507596,20260619_153115,266.224,run_end,logger,drive_out_done,
2026-06-19_15-39-17-380575,1781876357.380602,20260619_153917,0.000,run_start,logger,manual_mark_without_active_run,
2026-06-19_15-39-17-382189,1781876357.382233,20260619_153917,0.002,manual_mark,operator,recalibrate_start,
2026-06-19_15-39-44-293670,1781876384.293772,20260619_153917,26.913,command,trolley_command,charging,charging
2026-06-19_15-39-53-809329,1781876393.809413,20260619_153917,36.429,run_end,logger,auto_closed_before_command_trolley_ready,
2026-06-19_15-39-53-811351,1781876393.811373,20260619_153953,0.000,run_start,logger,command_trolley_ready,
2026-06-19_15-39-53-812469,1781876393.812504,20260619_153953,0.001,command,trolley_command,trolley_ready,trolley_ready
2026-06-19_15-39-53-816966,1781876393.817033,20260619_153953,0.006,dropzone_status,dropzone,approach_goal_sent,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}"""
2026-06-19_15-40-09-666673,1781876409.666751,20260619_153953,15.856,command,trolley_command,side_align,side_align
2026-06-19_15-40-09-670448,1781876409.670510,20260619_153953,15.859,dropzone_status,dropzone,status,side_aligning via side_align_left. Waiting for side_align_left_done.
2026-06-19_15-40-09-671406,1781876409.671443,20260619_153953,15.860,physical_status,physical_alignment,status,side_align_left_started
2026-06-19_15-40-39-566802,1781876439.566893,20260619_153953,45.756,physical_status,physical_alignment,side_align_complete,"side_align_left_done | final camera=left ids=[24, 25, 26] target_pair=[24, 25] target_x=+0.3517 target_y=+0.2891 center_x=+0.4068 center_y=-0.0174 yaw=-179.92deg error_x=-0.0043 yaw_error=+0.08deg tolerance_x=0.0060 tolerance_yaw=2.00deg"
2026-06-19_15-40-39-576326,1781876439.576420,20260619_153953,45.765,dropzone_status,dropzone,side_align_complete,"side_align_complete: side_align_left_done | final camera=left ids=[24, 25, 26] target_pair=[24, 25] target_x=+0.3517 target_y=+0.2891 center_x=+0.4068 center_y=-0.0174 yaw=-179.92deg error_x=-0.0043 yaw_error=+0.08deg tolerance_x=0.0060 tolerance_yaw=2.00deg. Optional: check trolley type with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'check_trolley_type'}"" or approve straight drive with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'drive_under'}"""
2026-06-19_15-40-41-535575,1781876441.535664,20260619_153953,47.724,yolo_detection,yolo,trash_trolley,"{""classes"": [""trash_trolley""]}"
2026-06-19_15-40-59-905243,1781876459.905324,20260619_153953,66.094,command,trolley_command,check_trolley_type,check_trolley_type
2026-06-19_15-40-59-906864,1781876459.906920,20260619_153953,66.096,dropzone_status,dropzone,trolley_type_checked,trolley_type_checked: trash_trolley via live_yolov8_topic; remembered target=trash_dropoff. Next command: drive_under.
2026-06-19_15-41-09-653183,1781876469.653269,20260619_153953,75.842,manual_mark,operator,object_detection_correct,
2026-06-19_15-41-15-703708,1781876475.703844,20260619_153953,81.893,command,trolley_command,drive_under,drive_under
2026-06-19_15-41-15-709621,1781876475.709740,20260619_153953,81.899,dropzone_status,dropzone,status,drive_under_active via drive_straight_under. Waiting for drive_straight_under_done.
2026-06-19_15-41-15-716203,1781876475.716270,20260619_153953,81.905,physical_status,physical_alignment,status,drive_straight_under_started
2026-06-19_15-41-25-166007,1781876485.166090,20260619_153953,91.355,physical_status,physical_alignment,under_trolley,drive_straight_under_done
2026-06-19_15-41-25-170719,1781876485.170783,20260619_153953,91.360,dropzone_status,dropzone,under_trolley,"under_trolley. Inspect position, then approve final ArUco alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'fine_align'}"""
2026-06-19_15-42-07-392663,1781876527.392767,20260619_153953,133.582,manual_mark,operator,drive_under_unsucessfull_retry,
2026-06-19_15-42-47-592026,1781876567.592126,20260619_153953,173.781,run_end,logger,auto_closed_before_command_trolley_ready,
2026-06-19_15-42-47-593921,1781876567.593940,20260619_154247,0.000,run_start,logger,command_trolley_ready,
2026-06-19_15-42-47-595000,1781876567.595040,20260619_154247,0.001,command,trolley_command,trolley_ready,trolley_ready
2026-06-19_15-42-47-600619,1781876567.600697,20260619_154247,0.007,dropzone_status,dropzone,approach_goal_sent,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}"""
2026-06-19_15-43-00-846268,1781876580.846339,20260619_154247,13.253,command,trolley_command,side_align,side_align
2026-06-19_15-43-00-846925,1781876580.846955,20260619_154247,13.253,dropzone_status,dropzone,status,side_aligning via side_align_left. Waiting for side_align_left_done.
2026-06-19_15-43-00-847284,1781876580.847309,20260619_154247,13.253,physical_status,physical_alignment,status,side_align_left_started
2026-06-19_15-43-19-364583,1781876599.364665,20260619_154247,31.771,physical_status,physical_alignment,side_align_complete,"side_align_left_done | final camera=left ids=[23, 24, 25, 26] target_pair=[24, 25] target_x=+0.3502 target_y=+0.2801 center_x=+0.3591 center_y=-0.0268 yaw=+179.99deg error_x=-0.0058 yaw_error=-0.01deg tolerance_x=0.0060 tolerance_yaw=2.00deg"
2026-06-19_15-43-19-367849,1781876599.367914,20260619_154247,31.774,dropzone_status,dropzone,side_align_complete,"side_align_complete: side_align_left_done | final camera=left ids=[23, 24, 25, 26] target_pair=[24, 25] target_x=+0.3502 target_y=+0.2801 center_x=+0.3591 center_y=-0.0268 yaw=+179.99deg error_x=-0.0058 yaw_error=-0.01deg tolerance_x=0.0060 tolerance_yaw=2.00deg. Optional: check trolley type with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'check_trolley_type'}"" or approve straight drive with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'drive_under'}"""
2026-06-19_15-43-21-356884,1781876601.356962,20260619_154247,33.763,yolo_detection,yolo,trash_trolley,"{""classes"": [""trash_trolley""]}"
2026-06-19_15-43-38-934105,1781876618.934218,20260619_154247,51.340,command,trolley_command,check_trolley_type,check_trolley_type
2026-06-19_15-43-38-935327,1781876618.935370,20260619_154247,51.342,dropzone_status,dropzone,trolley_type_checked,trolley_type_checked: trash_trolley via live_yolov8_topic; remembered target=trash_dropoff. Next command: drive_under.
2026-06-19_15-44-07-640364,1781876647.640447,20260619_154247,80.047,manual_mark,operator,object_detection_correct,
2026-06-19_15-44-16-350663,1781876656.350745,20260619_154247,88.757,command,trolley_command,drive_under,drive_under
2026-06-19_15-44-16-352225,1781876656.352270,20260619_154247,88.758,dropzone_status,dropzone,status,drive_under_active via drive_straight_under. Waiting for drive_straight_under_done.
2026-06-19_15-44-16-359777,1781876656.360169,20260619_154247,88.767,physical_status,physical_alignment,status,drive_straight_under_started
2026-06-19_15-44-25-765874,1781876665.765958,20260619_154247,98.172,physical_status,physical_alignment,under_trolley,drive_straight_under_done
2026-06-19_15-44-25-774593,1781876665.774678,20260619_154247,98.181,dropzone_status,dropzone,under_trolley,"under_trolley. Inspect position, then approve final ArUco alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'fine_align'}"""
2026-06-19_15-44-34-515104,1781876674.515185,20260619_154247,106.921,command,trolley_command,fine_align,fine_align
2026-06-19_15-44-34-522304,1781876674.522380,20260619_154247,106.929,dropzone_status,dropzone,status,fine_aligning via fine_align_under. Waiting for fine_align_under_done.
2026-06-19_15-44-34-523009,1781876674.523045,20260619_154247,106.929,physical_status,physical_alignment,status,front_rear_camera_switch_started
2026-06-19_15-44-36-065200,1781876676.065272,20260619_154247,108.471,physical_status,physical_alignment,status,fine_align_under_started
2026-06-19_15-44-48-963767,1781876688.963846,20260619_154247,121.370,physical_status,physical_alignment,fine_align_complete,"fine_align_under_done | final ids=[3, 12] center_x=+0.1361 center_y=+0.0136 yaw=-11.33deg orientation=normal error_x=+0.0036 error_y=+0.0074 yaw_error=-0.33deg target_x=+0.1325 target_y=+0.0062 tolerance_x=0.0040 tolerance_y=0.0100 tolerance_yaw=3.00deg"
2026-06-19_15-44-48-969065,1781876688.969144,20260619_154247,121.375,dropzone_status,dropzone,fine_align_complete,"fine_align_complete: fine_align_under_done | final ids=[3, 12] center_x=+0.1361 center_y=+0.0136 yaw=-11.33deg orientation=normal error_x=+0.0036 error_y=+0.0074 yaw_error=-0.33deg target_x=+0.1325 target_y=+0.0062 tolerance_x=0.0040 tolerance_y=0.0100 tolerance_yaw=3.00deg. Remembered trash_trolley; approve delivery with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'deliver_trolley'}"""
2026-06-19_15-45-48-042407,1781876748.042495,20260619_154247,180.449,command,trolley_command,deliver_trolley,deliver_trolley
2026-06-19_15-45-48-063652,1781876748.063734,20260619_154247,180.470,dropzone_status,dropzone,dropoff_goal_sent,"dropoff_goal_sent: remembered trash_trolley -> trash_dropoff. When the robot arrives, approve trolley release with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'drive_out'}"""
2026-06-19_15-46-13-292517,1781876773.292602,20260619_154247,205.699,command,trolley_command,drive_out,drive_out
2026-06-19_15-46-13-293780,1781876773.293829,20260619_154247,205.700,dropzone_status,dropzone,status,drive_out_active for 7.0s. Publishing direct cmd_vel to release trolley.
2026-06-19_15-46-20-301773,1781876780.301868,20260619_154247,212.708,dropzone_status,dropzone,drive_out_done,drive_out_done. Released trash_trolley; cleared trolley type. Next command: trolley_ready.
2026-06-19_15-46-20-302502,1781876780.302559,20260619_154247,212.709,run_end,logger,drive_out_done,
2026-06-19_15-49-15-354170,1781876955.354198,20260619_154915,0.000,run_start,logger,manual_mark_without_active_run,
2026-06-19_15-49-15-355804,1781876955.355843,20260619_154915,0.002,manual_mark,operator,recalibrate_start,
2026-06-19_15-49-37-933780,1781876977.933861,20260619_154915,22.580,run_end,logger,auto_closed_before_command_trolley_ready,
2026-06-19_15-49-37-935504,1781876977.935521,20260619_154937,0.000,run_start,logger,command_trolley_ready,
2026-06-19_15-49-37-936483,1781876977.936512,20260619_154937,0.001,command,trolley_command,trolley_ready,trolley_ready
2026-06-19_15-49-37-943351,1781876977.943432,20260619_154937,0.008,dropzone_status,dropzone,approach_goal_sent,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}"""
2026-06-19_15-49-56-856321,1781876996.856411,20260619_154937,18.921,command,trolley_command,side_align,side_align
2026-06-19_15-49-56-860511,1781876996.860580,20260619_154937,18.925,dropzone_status,dropzone,status,side_aligning via side_align_left. Waiting for side_align_left_done.
2026-06-19_15-49-56-861826,1781876996.861875,20260619_154937,18.926,physical_status,physical_alignment,status,side_align_left_started
2026-06-19_15-50-41-864046,1781877041.864147,20260619_154937,63.929,physical_status,physical_alignment,status,side_align_left_timeout
2026-06-19_15-50-41-865906,1781877041.866001,20260619_154937,63.931,dropzone_status,dropzone,status,side_alignment_stopped: side_align_left_timeout
2026-06-19_15-51-05-934791,1781877065.934874,20260619_154937,87.999,command,trolley_command,charging,charging
2026-06-19_15-52-04-299769,1781877124.299870,20260619_154937,146.365,command,trolley_command,charging,charging
2026-06-19_15-52-15-855023,1781877135.855108,20260619_154937,157.920,run_end,logger,auto_closed_before_command_trolley_ready,
2026-06-19_15-52-15-856874,1781877135.856903,20260619_155215,0.000,run_start,logger,command_trolley_ready,
2026-06-19_15-52-15-863036,1781877135.863727,20260619_155215,0.007,command,trolley_command,trolley_ready,trolley_ready
2026-06-19_15-52-15-871640,1781877135.871715,20260619_155215,0.015,dropzone_status,dropzone,approach_goal_sent,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}"""
2026-06-19_15-52-28-698559,1781877148.698637,20260619_155215,12.842,command,trolley_command,side_align,side_align
2026-06-19_15-52-28-702030,1781877148.702098,20260619_155215,12.845,dropzone_status,dropzone,status,side_aligning via side_align_left. Waiting for side_align_left_done.
2026-06-19_15-52-28-704818,1781877148.704880,20260619_155215,12.848,physical_status,physical_alignment,status,side_align_left_started
2026-06-19_15-52-42-063341,1781877162.063428,20260619_155215,26.207,physical_status,physical_alignment,side_align_complete,"side_align_left_done | final camera=left ids=[18, 19, 20, 21] target_pair=[18, 19] target_x=+0.3544 target_y=+0.2873 center_x=+0.4657 center_y=+0.5932 yaw=+179.94deg error_x=-0.0016 yaw_error=-0.06deg tolerance_x=0.0060 tolerance_yaw=2.00deg"
2026-06-19_15-52-42-068029,1781877162.068115,20260619_155215,26.211,dropzone_status,dropzone,side_align_complete,"side_align_complete: side_align_left_done | final camera=left ids=[18, 19, 20, 21] target_pair=[18, 19] target_x=+0.3544 target_y=+0.2873 center_x=+0.4657 center_y=+0.5932 yaw=+179.94deg error_x=-0.0016 yaw_error=-0.06deg tolerance_x=0.0060 tolerance_yaw=2.00deg. Optional: check trolley type with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'check_trolley_type'}"" or approve straight drive with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'drive_under'}"""
2026-06-19_15-52-43-991976,1781877163.992054,20260619_155215,28.135,yolo_detection,yolo,laundry_trolley,"{""classes"": [""laundry_trolley"", ""trash_trolley""]}"
2026-06-19_15-52-46-897653,1781877166.897732,20260619_155215,31.041,command,trolley_command,check_trolley_type,check_trolley_type
2026-06-19_15-52-46-898893,1781877166.898935,20260619_155215,31.042,dropzone_status,dropzone,trolley_type_checked,trolley_type_checked: laundry_trolley via live_yolov8_topic; remembered target=laundry_dropoff. Next command: drive_under.
2026-06-19_15-52-54-984003,1781877174.984089,20260619_155215,39.127,manual_mark,operator,object_detection_correct,
2026-06-19_15-53-01-595006,1781877181.595114,20260619_155215,45.738,command,trolley_command,drive_under,drive_under
2026-06-19_15-53-01-606881,1781877181.606961,20260619_155215,45.750,dropzone_status,dropzone,status,drive_under_active via drive_straight_under. Waiting for drive_straight_under_done.
2026-06-19_15-53-01-612422,1781877181.612500,20260619_155215,45.756,physical_status,physical_alignment,status,drive_straight_under_started
2026-06-19_15-53-11-065399,1781877191.065469,20260619_155215,55.209,physical_status,physical_alignment,under_trolley,drive_straight_under_done
2026-06-19_15-53-11-066562,1781877191.066602,20260619_155215,55.210,dropzone_status,dropzone,under_trolley,"under_trolley. Inspect position, then approve final ArUco alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'fine_align'}"""
2026-06-19_15-53-14-680214,1781877194.680301,20260619_155215,58.824,command,trolley_command,fine_align,fine_align
2026-06-19_15-53-14-685725,1781877194.685810,20260619_155215,58.829,dropzone_status,dropzone,status,fine_aligning via fine_align_under. Waiting for fine_align_under_done.
