wall_time,ros_time_sec,run_id,elapsed_sec,event_type,source,label,data
2026-06-18_11-14-55-480419,1781774095.480498,20260618_111113,222.077,command,trolley_command,drive_under,drive_under
2026-06-18_11-14-55-485040,1781774095.485134,20260618_111113,222.082,dropzone_status,dropzone,status,drive_under_active via drive_straight_under. Waiting for drive_straight_under_done.
2026-06-18_11-14-55-486240,1781774095.486287,20260618_111113,222.083,physical_status,physical_alignment,status,drive_straight_under_started
2026-06-18_11-15-04-936739,1781774104.936819,20260618_111113,231.534,physical_status,physical_alignment,under_trolley,drive_straight_under_done
2026-06-18_11-15-04-940372,1781774104.940442,20260618_111113,231.537,dropzone_status,dropzone,under_trolley,"under_trolley. Inspect position, then approve final ArUco alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'fine_align'}"""
2026-06-18_11-15-15-966722,1781774115.966814,20260618_111113,242.564,command,trolley_command,fine_align,fine_align
2026-06-18_11-15-15-973431,1781774115.973512,20260618_111113,242.570,dropzone_status,dropzone,status,fine_aligning via fine_align_under. Waiting for fine_align_under_done.
2026-06-18_11-15-15-976420,1781774115.976503,20260618_111113,242.573,physical_status,physical_alignment,status,front_rear_camera_switch_started
2026-06-18_11-15-17-535494,1781774117.535578,20260618_111113,244.132,physical_status,physical_alignment,status,fine_align_under_started
2026-06-18_11-16-02-635152,1781774162.635237,20260618_111113,289.232,physical_status,physical_alignment,status,fine_align_under_timeout
2026-06-18_11-16-02-642054,1781774162.642132,20260618_111113,289.239,dropzone_status,dropzone,status,fine_alignment_stopped: fine_align_under_timeout
