wall_time_iso,node_time_sec,run_id,run_elapsed_sec,event_type,topic,phase,command,status,camera,frame_id,marker_ids,marker_count,aruco_summary_json,detections_json,detection_count,note
2026-06-16T21:42:02.809,1781638922.808969,1,0.000,run_start,,,,,,,,,,,,auto_trolley_ready
2026-06-16T21:42:02.810,1781638922.810314,1,0.001,trolley_command,,,trolley_ready,,,,,,,,,
2026-06-16T21:42:02.825,1781638922.825037,1,0.016,dropzone_status,,approach_goal_sent,,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}""",,,,,,,,
2026-06-16T21:42:22.399,1781638942.399713,1,19.591,trolley_command,,,side_align,,,,,,,,,
2026-06-16T21:42:22.402,1781638942.402726,1,19.594,physical_docking_command,,,,side_align_left,,,,,,,,
2026-06-16T21:42:22.419,1781638942.419101,1,19.610,dropzone_status,,,,side_aligning via side_align_left. Waiting for side_align_left_done.,,,,,,,,
2026-06-16T21:42:22.438,1781638942.438216,1,19.629,physical_docking_status,,,,side_align_left_started,,,,,,,,
2026-06-16T21:42:23.008,1781638943.008278,1,20.199,camera_pair_status,,,,left,,,,,,,,
2026-06-16T21:42:24.750,1781638944.750433,1,21.942,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,16|17,2,"[{""id"":16,""x"":0.0061,""y"":0.0583,""z"":0.27,""yaw_rad"":3.1354},{""id"":17,""x"":-0.1588,""y"":0.0607,""z"":0.2813,""yaw_rad"":3.1351}]",,,
2026-06-16T21:42:24.975,1781638944.975003,1,22.166,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,16|17,2,"[{""id"":16,""x"":0.0064,""y"":0.0587,""z"":0.2725,""yaw_rad"":3.1334},{""id"":17,""x"":-0.1599,""y"":0.0612,""z"":0.2831,""yaw_rad"":3.1345}]",,,
2026-06-16T21:42:25.233,1781638945.233680,1,22.425,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,16|17,2,"[{""id"":16,""x"":0.0063,""y"":0.0581,""z"":0.27,""yaw_rad"":3.1256},{""id"":17,""x"":-0.1588,""y"":0.0607,""z"":0.2813,""yaw_rad"":3.1351}]",,,
2026-06-16T21:42:25.455,1781638945.455276,1,22.646,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,16|17,2,"[{""id"":16,""x"":0.0063,""y"":0.058,""z"":0.2699,""yaw_rad"":3.1325},{""id"":17,""x"":-0.1586,""y"":0.0609,""z"":0.2809,""yaw_rad"":3.1297}]",,,
2026-06-16T21:42:25.585,1781638945.585935,1,22.777,yolo,/Yolov8_Inference,,,,,camera_left_optical_link,,,,[],0,
2026-06-16T21:42:25.692,1781638945.691982,1,22.883,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,16|17,2,"[{""id"":16,""x"":0.0062,""y"":0.0584,""z"":0.2715,""yaw_rad"":3.1334},{""id"":17,""x"":-0.1595,""y"":0.0611,""z"":0.2826,""yaw_rad"":3.1268}]",,,
2026-06-16T21:42:25.934,1781638945.934087,1,23.125,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,16|17,2,"[{""id"":16,""x"":0.0062,""y"":0.0578,""z"":0.2688,""yaw_rad"":3.1302},{""id"":17,""x"":-0.1588,""y"":0.0607,""z"":0.2813,""yaw_rad"":3.1351}]",,,
2026-06-16T21:42:26.392,1781638946.392367,1,23.583,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,17|16,2,"[{""id"":17,""x"":-0.1128,""y"":0.0591,""z"":0.2824,""yaw_rad"":-2.963},{""id"":16,""x"":0.052,""y"":0.0588,""z"":0.2715,""yaw_rad"":3.1319}]",,,
2026-06-16T21:42:26.446,1781638946.446226,1,23.637,yolo,/Yolov8_Inference,,,,,camera_left_optical_link,,,,[],0,
2026-06-16T21:42:26.868,1781638946.868308,1,24.059,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,18,1,"[{""id"":18,""x"":-0.204,""y"":0.0575,""z"":0.292,""yaw_rad"":-3.1295}]",,,
2026-06-16T21:42:27.113,1781638947.113420,1,24.305,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,17|16|18,3,"[{""id"":17,""x"":-0.0306,""y"":0.0563,""z"":0.2697,""yaw_rad"":-3.1408},{""id"":16,""x"":0.1356,""y"":0.0624,""z"":0.2877,""yaw_rad"":3.1343},{""id"":18,""x"":-0.1888,""y"":0.0568,""z"":0.2918,""yaw_rad"":-3.1296}]",,,
2026-06-16T21:42:27.277,1781638947.277336,1,24.468,yolo,/Yolov8_Inference,,,,,camera_left_optical_link,,,,[],0,
2026-06-16T21:42:27.351,1781638947.351671,1,24.543,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,17|16|18,3,"[{""id"":17,""x"":-0.0183,""y"":0.0568,""z"":0.27,""yaw_rad"":-3.1353},{""id"":16,""x"":0.1487,""y"":0.0628,""z"":0.2889,""yaw_rad"":3.135},{""id"":18,""x"":-0.1741,""y"":0.0565,""z"":0.287,""yaw_rad"":-3.1327}]",,,
2026-06-16T21:42:27.582,1781638947.582513,1,24.774,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,17|18|16|6,4,"[{""id"":17,""x"":-0.0095,""y"":0.0574,""z"":0.2725,""yaw_rad"":3.1405},{""id"":18,""x"":-0.1654,""y"":0.0569,""z"":0.2869,""yaw_rad"":-3.1343},{""id"":16,""x"":0.1588,""y"":0.0629,""z"":0.2917,""yaw_rad"":-3.1334},{""id"":6,""x"":0.0718,""y"":-0.0437,""z"":0.2455,""yaw_rad"":-1.1808}]",,,
2026-06-16T21:42:27.816,1781638947.816796,1,25.008,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,17|16|18|6,4,"[{""id"":17,""x"":-0.0101,""y"":0.0569,""z"":0.2703,""yaw_rad"":-3.1372},{""id"":16,""x"":0.1556,""y"":0.0619,""z"":0.2876,""yaw_rad"":-3.134},{""id"":18,""x"":-0.1655,""y"":0.0568,""z"":0.2859,""yaw_rad"":-3.1337},{""id"":6,""x"":0.0708,""y"":-0.0439,""z"":0.2457,""yaw_rad"":-1.2225}]",,,
2026-06-16T21:42:28.059,1781638948.059407,1,25.251,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,17|16|18,3,"[{""id"":17,""x"":-0.0101,""y"":0.0569,""z"":0.2703,""yaw_rad"":-3.1372},{""id"":16,""x"":0.156,""y"":0.062,""z"":0.2888,""yaw_rad"":3.1361},{""id"":18,""x"":-0.1659,""y"":0.0569,""z"":0.2859,""yaw_rad"":-3.1335}]",,,
2026-06-16T21:42:28.107,1781638948.107065,1,25.298,yolo,/Yolov8_Inference,,,,,camera_left_optical_link,,,,"[{""class_name"":""trash_trolley"",""left"":261,""top"":0,""right"":1275,""bottom"":660}]",1,
2026-06-16T21:42:28.290,1781638948.290431,1,25.482,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,17|18|16|6,4,"[{""id"":17,""x"":-0.0058,""y"":0.0566,""z"":0.2716,""yaw_rad"":3.1367},{""id"":18,""x"":-0.1622,""y"":0.0573,""z"":0.2869,""yaw_rad"":3.1402},{""id"":16,""x"":0.1605,""y"":0.061,""z"":0.2898,""yaw_rad"":3.1299},{""id"":6,""x"":0.0705,""y"":-0.0445,""z"":0.2467,""yaw_rad"":-1.2248}]",,,
2026-06-16T21:42:28.554,1781638948.554272,1,25.745,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,17|18|16|6,4,"[{""id"":17,""x"":-0.002,""y"":0.0566,""z"":0.2716,""yaw_rad"":3.1398},{""id"":18,""x"":-0.158,""y"":0.0578,""z"":0.2857,""yaw_rad"":-3.1346},{""id"":16,""x"":0.164,""y"":0.0605,""z"":0.291,""yaw_rad"":3.1296},{""id"":6,""x"":0.0687,""y"":-0.044,""z"":0.2438,""yaw_rad"":-1.2644}]",,,
2026-06-16T21:42:28.768,1781638948.768298,1,25.959,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,17|18|16|6,4,"[{""id"":17,""x"":-0.0008,""y"":0.0566,""z"":0.2728,""yaw_rad"":3.1392},{""id"":18,""x"":-0.1576,""y"":0.058,""z"":0.2859,""yaw_rad"":3.1403},{""id"":16,""x"":0.1664,""y"":0.0599,""z"":0.294,""yaw_rad"":3.1278},{""id"":6,""x"":0.0668,""y"":-0.0446,""z"":0.2445,""yaw_rad"":-1.278}]",,,
2026-06-16T21:42:29.019,1781638949.019428,1,26.211,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,17|18|16|4|6,5,"[{""id"":17,""x"":0.0044,""y"":0.0553,""z"":0.2689,""yaw_rad"":3.1343},{""id"":18,""x"":-0.1519,""y"":0.0575,""z"":0.2845,""yaw_rad"":3.1301},{""id"":16,""x"":0.1701,""y"":0.0586,""z"":0.2929,""yaw_rad"":3.1319},{""id"":4,""x"":0.0705,""y"":-0.034,""z"":0.2271,""yaw_rad"":-1.2404},{""id"":6,""x"":0.0685,""y"":-0.0456,""z"":0.2483,""yaw_rad"":-1.3096}]",,,
2026-06-16T21:42:29.035,1781638949.035262,1,26.226,yolo,/Yolov8_Inference,,,,,camera_left_optical_link,,,,[],0,
2026-06-16T21:42:29.253,1781638949.253042,1,26.444,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,17|18|16|4|6,5,"[{""id"":17,""x"":0.0145,""y"":0.0552,""z"":0.2697,""yaw_rad"":3.1335},{""id"":18,""x"":-0.141,""y"":0.0577,""z"":0.2828,""yaw_rad"":3.1383},{""id"":16,""x"":0.1816,""y"":0.0585,""z"":0.2967,""yaw_rad"":3.1261},{""id"":4,""x"":0.0746,""y"":-0.0341,""z"":0.2275,""yaw_rad"":-1.2362},{""id"":6,""x"":0.0722,""y"":-0.046,""z"":0.2498,""yaw_rad"":-1.3162}]",,,
2026-06-16T21:42:29.524,1781638949.524170,1,26.715,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,17|18|16|4|6,5,"[{""id"":17,""x"":0.0249,""y"":0.0566,""z"":0.2745,""yaw_rad"":3.1292},{""id"":18,""x"":-0.1299,""y"":0.058,""z"":0.2808,""yaw_rad"":-3.1363},{""id"":16,""x"":0.1901,""y"":0.0586,""z"":0.2953,""yaw_rad"":3.1334},{""id"":4,""x"":0.0806,""y"":-0.0343,""z"":0.231,""yaw_rad"":-1.226},{""id"":6,""x"":0.0778,""y"":-0.0463,""z"":0.253,""yaw_rad"":-1.3378}]",,,
2026-06-16T21:42:29.754,1781638949.754076,1,26.945,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,17|18|16|4|6,5,"[{""id"":17,""x"":0.0352,""y"":0.0556,""z"":0.2715,""yaw_rad"":3.1342},{""id"":18,""x"":-0.1195,""y"":0.058,""z"":0.2815,""yaw_rad"":-3.1382},{""id"":16,""x"":0.202,""y"":0.0587,""z"":0.2978,""yaw_rad"":3.1299},{""id"":4,""x"":0.087,""y"":-0.0348,""z"":0.2345,""yaw_rad"":-1.217},{""id"":6,""x"":0.0861,""y"":-0.0481,""z"":0.2628,""yaw_rad"":-1.3169}]",,,
2026-06-16T21:42:29.911,1781638949.911135,1,27.102,yolo,/Yolov8_Inference,,,,,camera_left_optical_link,,,,[],0,
2026-06-16T21:42:29.991,1781638949.991764,1,27.183,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,18|17|16|6,4,"[{""id"":18,""x"":-0.1021,""y"":0.0575,""z"":0.2782,""yaw_rad"":3.1375},{""id"":17,""x"":0.0516,""y"":0.0564,""z"":0.2767,""yaw_rad"":3.1272},{""id"":16,""x"":0.2191,""y"":0.0583,""z"":0.3007,""yaw_rad"":3.1267},{""id"":6,""x"":0.0944,""y"":-0.0476,""z"":0.2603,""yaw_rad"":-1.2698}]",,,
2026-06-16T21:42:30.237,1781638950.237347,1,27.428,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,18|17|16|4|6,5,"[{""id"":18,""x"":-0.0882,""y"":0.0575,""z"":0.277,""yaw_rad"":-3.1378},{""id"":17,""x"":0.0657,""y"":0.0567,""z"":0.2776,""yaw_rad"":3.1235},{""id"":16,""x"":0.2313,""y"":0.0584,""z"":0.3002,""yaw_rad"":3.1226},{""id"":4,""x"":0.1046,""y"":-0.0351,""z"":0.2386,""yaw_rad"":-1.1354},{""id"":6,""x"":0.1026,""y"":-0.0476,""z"":0.2622,""yaw_rad"":-1.2287}]",,,
2026-06-16T21:42:30.474,1781638950.474857,1,27.666,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,18|17|4,3,"[{""id"":18,""x"":-0.0772,""y"":0.0577,""z"":0.279,""yaw_rad"":-3.1394},{""id"":17,""x"":0.0767,""y"":0.0564,""z"":0.2775,""yaw_rad"":3.132},{""id"":4,""x"":0.1129,""y"":-0.0361,""z"":0.2446,""yaw_rad"":-1.1553}]",,,
2026-06-16T21:42:30.747,1781638950.747420,1,27.939,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,18|17|19|4,4,"[{""id"":18,""x"":-0.062,""y"":0.0575,""z"":0.2752,""yaw_rad"":3.1355},{""id"":17,""x"":0.0924,""y"":0.0573,""z"":0.2818,""yaw_rad"":3.1256},{""id"":19,""x"":-0.2198,""y"":0.0604,""z"":0.2932,""yaw_rad"":-3.1353},{""id"":4,""x"":0.121,""y"":-0.0361,""z"":0.2459,""yaw_rad"":-1.0819}]",,,
2026-06-16T21:42:30.788,1781638950.788779,1,27.980,yolo,/Yolov8_Inference,,,,,camera_left_optical_link,,,,[],0,
2026-06-16T21:42:30.969,1781638950.969384,1,28.161,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,18|17|19|4,4,"[{""id"":18,""x"":-0.0521,""y"":0.057,""z"":0.2744,""yaw_rad"":-3.14},{""id"":17,""x"":0.1014,""y"":0.0567,""z"":0.2813,""yaw_rad"":3.1312},{""id"":19,""x"":-0.2098,""y"":0.06,""z"":0.2918,""yaw_rad"":-3.1279},{""id"":4,""x"":0.1276,""y"":-0.0366,""z"":0.2499,""yaw_rad"":-1.0752}]",,,
2026-06-16T21:42:31.215,1781638951.215264,1,28.406,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,18|17|19|4|6,5,"[{""id"":18,""x"":-0.0382,""y"":0.0569,""z"":0.2747,""yaw_rad"":3.1399},{""id"":17,""x"":0.1163,""y"":0.0567,""z"":0.284,""yaw_rad"":3.1208},{""id"":19,""x"":-0.1943,""y"":0.0592,""z"":0.2885,""yaw_rad"":-3.1341},{""id"":4,""x"":0.1382,""y"":-0.0377,""z"":0.2562,""yaw_rad"":-1.0919},{""id"":6,""x"":0.1307,""y"":-0.0492,""z"":0.2709,""yaw_rad"":-1.1086}]",,,
2026-06-16T21:42:31.443,1781638951.443882,1,28.635,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,18|17|19|4,4,"[{""id"":18,""x"":-0.0308,""y"":0.057,""z"":0.2739,""yaw_rad"":3.1407},{""id"":17,""x"":0.1227,""y"":0.0566,""z"":0.2824,""yaw_rad"":3.1313},{""id"":19,""x"":-0.1885,""y"":0.0604,""z"":0.291,""yaw_rad"":-3.1295},{""id"":4,""x"":0.1434,""y"":-0.0376,""z"":0.2577,""yaw_rad"":-1.099}]",,,
2026-06-16T21:42:31.681,1781638951.681527,1,28.873,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,18|17|19|4,4,"[{""id"":18,""x"":-0.0306,""y"":0.0569,""z"":0.2727,""yaw_rad"":3.1366},{""id"":17,""x"":0.122,""y"":0.0563,""z"":0.2808,""yaw_rad"":3.1284},{""id"":19,""x"":-0.1888,""y"":0.0604,""z"":0.2914,""yaw_rad"":-3.1238},{""id"":4,""x"":0.1421,""y"":-0.0374,""z"":0.2557,""yaw_rad"":-1.0922}]",,,
2026-06-16T21:42:31.754,1781638951.754893,1,28.946,yolo,/Yolov8_Inference,,,,,camera_left_optical_link,,,,"[{""class_name"":""trash_trolley"",""left"":4,""top"":0,""right"":1274,""bottom"":610}]",1,
2026-06-16T21:42:31.944,1781638951.944429,1,29.136,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,18|17|19|2|4|6,6,"[{""id"":18,""x"":-0.0308,""y"":0.0569,""z"":0.2741,""yaw_rad"":3.1379},{""id"":17,""x"":0.1234,""y"":0.0568,""z"":0.284,""yaw_rad"":3.1239},{""id"":19,""x"":-0.187,""y"":0.0599,""z"":0.2883,""yaw_rad"":-3.1253},{""id"":2,""x"":0.1523,""y"":-0.025,""z"":0.2449,""yaw_rad"":-2.9149},{""id"":4,""x"":0.1425,""y"":-0.0374,""z"":0.2563,""yaw_rad"":-1.1032},{""id"":6,""x"":0.1375,""y"":-0.0496,""z"":0.2754,""yaw_rad"":-1.0998}]",,,
2026-06-16T21:42:32.173,1781638952.173678,1,29.365,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,18|17|19|4,4,"[{""id"":18,""x"":-0.018,""y"":0.0566,""z"":0.2721,""yaw_rad"":-3.1322},{""id"":17,""x"":0.1357,""y"":0.0571,""z"":0.2849,""yaw_rad"":3.1263},{""id"":19,""x"":-0.1757,""y"":0.0597,""z"":0.2894,""yaw_rad"":-3.1263},{""id"":4,""x"":0.1532,""y"":-0.0381,""z"":0.2627,""yaw_rad"":-1.0589}]",,,
2026-06-16T21:42:32.418,1781638952.418780,1,29.610,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,18|19|17|4|6,5,"[{""id"":18,""x"":-0.0052,""y"":0.056,""z"":0.2729,""yaw_rad"":3.1337},{""id"":19,""x"":-0.1598,""y"":0.0581,""z"":0.2853,""yaw_rad"":-3.1178},{""id"":17,""x"":0.1493,""y"":0.0566,""z"":0.2863,""yaw_rad"":3.1305},{""id"":4,""x"":0.1638,""y"":-0.0389,""z"":0.2671,""yaw_rad"":-1.0843},{""id"":6,""x"":0.1587,""y"":-0.0516,""z"":0.2865,""yaw_rad"":-1.0585}]",,,
2026-06-16T21:42:32.661,1781638952.660946,1,29.852,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,18|19|17|4|6,5,"[{""id"":18,""x"":-0.0055,""y"":0.0557,""z"":0.2716,""yaw_rad"":-3.1393},{""id"":19,""x"":-0.1599,""y"":0.0581,""z"":0.2848,""yaw_rad"":-3.1172},{""id"":17,""x"":0.1489,""y"":0.0563,""z"":0.2862,""yaw_rad"":3.1327},{""id"":4,""x"":0.1629,""y"":-0.0386,""z"":0.2656,""yaw_rad"":-1.0252},{""id"":6,""x"":0.16,""y"":-0.052,""z"":0.2888,""yaw_rad"":-1.0668}]",,,
2026-06-16T21:42:32.713,1781638952.713711,1,29.905,yolo,/Yolov8_Inference,,,,,camera_left_optical_link,,,,[],0,
2026-06-16T21:42:32.926,1781638952.926022,1,30.117,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,18|19|17|4|6,5,"[{""id"":18,""x"":-0.0053,""y"":0.0555,""z"":0.2703,""yaw_rad"":3.1337},{""id"":19,""x"":-0.1602,""y"":0.0584,""z"":0.2861,""yaw_rad"":-3.1258},{""id"":17,""x"":0.1491,""y"":0.0566,""z"":0.2864,""yaw_rad"":3.1307},{""id"":4,""x"":0.1633,""y"":-0.0387,""z"":0.2663,""yaw_rad"":-1.0375},{""id"":6,""x"":0.16,""y"":-0.052,""z"":0.2888,""yaw_rad"":-1.0668}]",,,
2026-06-16T21:42:33.160,1781638953.160490,1,30.352,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,18|19|17|4,4,"[{""id"":18,""x"":0.0119,""y"":0.0568,""z"":0.277,""yaw_rad"":-3.1386},{""id"":19,""x"":-0.1416,""y"":0.0577,""z"":0.2819,""yaw_rad"":-3.1319},{""id"":17,""x"":0.1686,""y"":0.0575,""z"":0.2905,""yaw_rad"":3.1218},{""id"":4,""x"":0.18,""y"":-0.0397,""z"":0.2763,""yaw_rad"":-1.0732}]",,,
2026-06-16T21:42:33.419,1781638953.419177,1,30.610,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,18|19|17|4,4,"[{""id"":18,""x"":0.031,""y"":0.0576,""z"":0.2797,""yaw_rad"":3.1306},{""id"":19,""x"":-0.1219,""y"":0.0576,""z"":0.2792,""yaw_rad"":-3.127},{""id"":17,""x"":0.1892,""y"":0.0584,""z"":0.2967,""yaw_rad"":3.1341},{""id"":4,""x"":0.1965,""y"":-0.0403,""z"":0.283,""yaw_rad"":-1.0167}]",,,
2026-06-16T21:42:33.662,1781638953.662774,1,30.854,yolo,/Yolov8_Inference,,,,,camera_left_optical_link,,,,[],0,
2026-06-16T21:42:33.666,1781638953.666934,1,30.858,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,18|19|17|4,4,"[{""id"":18,""x"":0.0481,""y"":0.0559,""z"":0.2694,""yaw_rad"":3.1287},{""id"":19,""x"":-0.1045,""y"":0.0582,""z"":0.2821,""yaw_rad"":3.1329},{""id"":17,""x"":0.2081,""y"":0.0591,""z"":0.2967,""yaw_rad"":3.1292},{""id"":4,""x"":0.2146,""y"":-0.0407,""z"":0.2912,""yaw_rad"":-0.9786}]",,,
2026-06-16T21:42:33.898,1781638953.898325,1,31.089,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,18|19|17|6,4,"[{""id"":18,""x"":0.0645,""y"":0.0577,""z"":0.2797,""yaw_rad"":3.1308},{""id"":19,""x"":-0.0883,""y"":0.0575,""z"":0.2781,""yaw_rad"":-3.13},{""id"":17,""x"":0.2216,""y"":0.0588,""z"":0.2972,""yaw_rad"":3.1281},{""id"":6,""x"":0.2247,""y"":-0.0546,""z"":0.3195,""yaw_rad"":-3.0058}]",,,
2026-06-16T21:42:34.152,1781638954.152453,1,31.344,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,19|18|17,3,"[{""id"":19,""x"":-0.0756,""y"":0.057,""z"":0.2741,""yaw_rad"":-3.1222},{""id"":18,""x"":0.0758,""y"":0.0577,""z"":0.2795,""yaw_rad"":3.1231},{""id"":17,""x"":0.2318,""y"":0.0583,""z"":0.2967,""yaw_rad"":3.1312}]",,,
2026-06-16T21:42:34.389,1781638954.389301,1,31.580,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,19|18|20,3,"[{""id"":19,""x"":-0.0626,""y"":0.0577,""z"":0.2756,""yaw_rad"":-3.1268},{""id"":18,""x"":0.09,""y"":0.0581,""z"":0.281,""yaw_rad"":3.1182},{""id"":20,""x"":-0.2263,""y"":0.0557,""z"":0.2982,""yaw_rad"":-3.1139}]",,,
2026-06-16T21:42:34.568,1781638954.568649,1,31.760,yolo,/Yolov8_Inference,,,,,camera_left_optical_link,,,,[],0,
2026-06-16T21:42:34.638,1781638954.638779,1,31.830,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,19|18|20,3,"[{""id"":19,""x"":-0.0526,""y"":0.0569,""z"":0.2725,""yaw_rad"":-3.1331},{""id"":18,""x"":0.0996,""y"":0.0579,""z"":0.2825,""yaw_rad"":3.1319},{""id"":20,""x"":-0.218,""y"":0.0556,""z"":0.2985,""yaw_rad"":-3.1179}]",,,
2026-06-16T21:42:34.873,1781638954.873909,1,32.065,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,19|18|20|13,4,"[{""id"":19,""x"":-0.0404,""y"":0.0572,""z"":0.2739,""yaw_rad"":-3.1385},{""id"":18,""x"":0.1121,""y"":0.0576,""z"":0.2833,""yaw_rad"":3.1298},{""id"":20,""x"":-0.2033,""y"":0.0556,""z"":0.2948,""yaw_rad"":-3.127},{""id"":13,""x"":-0.2106,""y"":-0.0425,""z"":0.2876,""yaw_rad"":-0.1905}]",,,
2026-06-16T21:42:35.110,1781638955.110842,1,32.302,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,19|18|20|13,4,"[{""id"":19,""x"":-0.0345,""y"":0.057,""z"":0.2735,""yaw_rad"":-3.1279},{""id"":18,""x"":0.1177,""y"":0.0572,""z"":0.2835,""yaw_rad"":3.1312},{""id"":20,""x"":-0.1966,""y"":0.0556,""z"":0.2925,""yaw_rad"":-3.1264},{""id"":13,""x"":-0.2049,""y"":-0.0423,""z"":0.2837,""yaw_rad"":-2.123}]",,,
2026-06-16T21:42:35.340,1781638955.340456,1,32.532,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,19|18|20|13,4,"[{""id"":19,""x"":-0.035,""y"":0.0572,""z"":0.274,""yaw_rad"":-3.1279},{""id"":18,""x"":0.1176,""y"":0.0573,""z"":0.2835,""yaw_rad"":3.1384},{""id"":20,""x"":-0.1971,""y"":0.0554,""z"":0.2927,""yaw_rad"":-3.1266},{""id"":13,""x"":-0.2046,""y"":-0.0422,""z"":0.283,""yaw_rad"":-2.1343}]",,,
2026-06-16T21:42:35.446,1781638955.446409,1,32.638,yolo,/Yolov8_Inference,,,,,camera_left_optical_link,,,,[],0,
2026-06-16T21:42:35.601,1781638955.601894,1,32.793,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,19|18|20|13,4,"[{""id"":19,""x"":-0.0348,""y"":0.0569,""z"":0.2732,""yaw_rad"":-3.1342},{""id"":18,""x"":0.1174,""y"":0.0574,""z"":0.2837,""yaw_rad"":3.1336},{""id"":20,""x"":-0.1952,""y"":0.055,""z"":0.29,""yaw_rad"":-3.1226},{""id"":13,""x"":-0.2065,""y"":-0.0424,""z"":0.2847,""yaw_rad"":-2.1395}]",,,
2026-06-16T21:42:35.841,1781638955.841079,1,33.032,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,19|18|20|13|15,5,"[{""id"":19,""x"":-0.0314,""y"":0.057,""z"":0.2742,""yaw_rad"":-3.1316},{""id"":18,""x"":0.1222,""y"":0.0572,""z"":0.287,""yaw_rad"":3.1299},{""id"":20,""x"":-0.1934,""y"":0.0559,""z"":0.2919,""yaw_rad"":-3.1353},{""id"":13,""x"":-0.2046,""y"":-0.0413,""z"":0.2818,""yaw_rad"":-0.1905},{""id"":15,""x"":-0.1999,""y"":-0.055,""z"":0.3002,""yaw_rad"":-2.1839}]",,,
2026-06-16T21:42:36.065,1781638956.065401,1,33.257,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,19|18|20|13,4,"[{""id"":19,""x"":-0.0258,""y"":0.0562,""z"":0.2717,""yaw_rad"":-3.1356},{""id"":18,""x"":0.1271,""y"":0.0565,""z"":0.287,""yaw_rad"":3.1262},{""id"":20,""x"":-0.1887,""y"":0.0559,""z"":0.2922,""yaw_rad"":-3.1222},{""id"":13,""x"":-0.2025,""y"":-0.0418,""z"":0.2813,""yaw_rad"":-2.1846}]",,,
2026-06-16T21:42:36.238,1781638956.238842,1,33.430,yolo,/Yolov8_Inference,,,,,camera_left_optical_link,,,,[],0,
2026-06-16T21:42:36.306,1781638956.306115,1,33.497,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,19|18|20|13,4,"[{""id"":19,""x"":-0.0212,""y"":0.0564,""z"":0.2748,""yaw_rad"":-3.1396},{""id"":18,""x"":0.1324,""y"":0.056,""z"":0.2893,""yaw_rad"":3.1226},{""id"":20,""x"":-0.1837,""y"":0.0559,""z"":0.2916,""yaw_rad"":-3.1263},{""id"":13,""x"":-0.2008,""y"":-0.0418,""z"":0.2809,""yaw_rad"":-2.1792}]",,,
2026-06-16T21:42:36.557,1781638956.557445,1,33.749,aruco,/left/aruco_markers,,,,left,camera_left_optical_link,19|18|20|13,4,"[{""id"":19,""x"":-0.019,""y"":0.0561,""z"":0.2719,""yaw_rad"":-3.1375},{""id"":18,""x"":0.1333,""y"":0.0558,""z"":0.2873,""yaw_rad"":3.1272},{""id"":20,""x"":-0.1817,""y"":0.0564,""z"":0.2909,""yaw_rad"":3.1404},{""id"":13,""x"":-0.197,""y"":-0.0406,""z"":0.2755,""yaw_rad"":-2.1925}]",,,
