wall_time_iso,node_time_sec,run_id,run_elapsed_sec,event_type,topic,phase,command,status,camera,frame_id,marker_ids,marker_count,aruco_summary_json,detections_json,detection_count,note
2026-06-16T22:00:33.006,1781640033.006497,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0412,""y"":-0.021,""z"":0.1625,""yaw_rad"":0.1647},{""id"":8,""x"":-0.0483,""y"":-0.0333,""z"":0.1716,""yaw_rad"":0.1316}]",,,
2026-06-16T22:00:33.110,1781640033.110087,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0413,""y"":-0.021,""z"":0.1627,""yaw_rad"":0.1663},{""id"":8,""x"":-0.0484,""y"":-0.0333,""z"":0.1719,""yaw_rad"":0.1318}]",,,
2026-06-16T22:00:33.213,1781640033.213388,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0411,""y"":-0.021,""z"":0.1626,""yaw_rad"":0.1612},{""id"":8,""x"":-0.0481,""y"":-0.0332,""z"":0.1707,""yaw_rad"":0.1282}]",,,
2026-06-16T22:00:33.319,1781640033.319173,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0411,""y"":-0.021,""z"":0.1624,""yaw_rad"":0.1615},{""id"":8,""x"":-0.0485,""y"":-0.0334,""z"":0.1719,""yaw_rad"":0.1313}]",,,
2026-06-16T22:00:33.413,1781640033.413230,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0412,""y"":-0.0209,""z"":0.1623,""yaw_rad"":0.1695},{""id"":8,""x"":-0.0482,""y"":-0.0335,""z"":0.1714,""yaw_rad"":0.1328}]",,,
2026-06-16T22:00:33.442,1781640033.442528,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0614,""y"":0.0235,""z"":0.154,""yaw_rad"":-3.0916},{""id"":7,""x"":-0.0286,""y"":0.0132,""z"":0.1508,""yaw_rad"":-3.051}]",,,
2026-06-16T22:00:33.469,1781640033.469835,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0615,""y"":0.0236,""z"":0.1542,""yaw_rad"":-3.0947},{""id"":7,""x"":-0.0287,""y"":0.0132,""z"":0.1508,""yaw_rad"":-3.054}]",,,
2026-06-16T22:00:33.502,1781640033.502166,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0413,""y"":-0.0209,""z"":0.1629,""yaw_rad"":0.1614},{""id"":8,""x"":-0.0483,""y"":-0.0335,""z"":0.1717,""yaw_rad"":0.1298}]",,,
2026-06-16T22:00:33.506,1781640033.506688,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0613,""y"":0.0236,""z"":0.1538,""yaw_rad"":-3.0954},{""id"":7,""x"":-0.0287,""y"":0.0132,""z"":0.1506,""yaw_rad"":-3.0542}]",,,
2026-06-16T22:00:33.536,1781640033.536474,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0613,""y"":0.0234,""z"":0.154,""yaw_rad"":-3.0923},{""id"":7,""x"":-0.0287,""y"":0.0133,""z"":0.1506,""yaw_rad"":-3.0562}]",,,
2026-06-16T22:00:33.562,1781640033.562172,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0614,""y"":0.0235,""z"":0.154,""yaw_rad"":-3.0929},{""id"":7,""x"":-0.0287,""y"":0.0132,""z"":0.1504,""yaw_rad"":-3.0539}]",,,
2026-06-16T22:00:33.594,1781640033.594897,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0411,""y"":-0.0208,""z"":0.1623,""yaw_rad"":0.1612},{""id"":8,""x"":-0.0484,""y"":-0.0335,""z"":0.1718,""yaw_rad"":0.1328}]",,,
2026-06-16T22:00:33.637,1781640033.637008,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0614,""y"":0.0236,""z"":0.154,""yaw_rad"":-3.095},{""id"":7,""x"":-0.0286,""y"":0.0132,""z"":0.1505,""yaw_rad"":-3.0552}]",,,
2026-06-16T22:00:33.662,1781640033.662736,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0612,""y"":0.0234,""z"":0.1538,""yaw_rad"":-3.093},{""id"":7,""x"":-0.0285,""y"":0.0132,""z"":0.1505,""yaw_rad"":-3.0512}]",,,
2026-06-16T22:00:33.701,1781640033.701232,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0411,""y"":-0.0209,""z"":0.1625,""yaw_rad"":0.1606},{""id"":8,""x"":-0.0485,""y"":-0.0336,""z"":0.1723,""yaw_rad"":0.1312}]",,,
2026-06-16T22:00:33.815,1781640033.815428,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0411,""y"":-0.021,""z"":0.1622,""yaw_rad"":0.1642},{""id"":8,""x"":-0.0483,""y"":-0.0335,""z"":0.1715,""yaw_rad"":0.1318}]",,,
2026-06-16T22:00:33.932,1781640033.932915,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0415,""y"":-0.0211,""z"":0.1631,""yaw_rad"":0.1689},{""id"":8,""x"":-0.0485,""y"":-0.0334,""z"":0.1721,""yaw_rad"":0.1291}]",,,
2026-06-16T22:00:33.945,1781640033.945417,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0614,""y"":0.0237,""z"":0.1542,""yaw_rad"":-3.0983},{""id"":7,""x"":-0.0287,""y"":0.0131,""z"":0.1503,""yaw_rad"":-3.0542}]",,,
2026-06-16T22:00:33.975,1781640033.975735,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0615,""y"":0.0235,""z"":0.1542,""yaw_rad"":-3.0923},{""id"":7,""x"":-0.0285,""y"":0.0131,""z"":0.1501,""yaw_rad"":-3.0561}]",,,
2026-06-16T22:00:34.008,1781640034.008015,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0411,""y"":-0.0208,""z"":0.1623,""yaw_rad"":0.1611},{""id"":8,""x"":-0.0484,""y"":-0.0334,""z"":0.1719,""yaw_rad"":0.1307}]",,,
2026-06-16T22:00:34.011,1781640034.010982,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0613,""y"":0.0236,""z"":0.154,""yaw_rad"":-3.0944},{""id"":7,""x"":-0.0287,""y"":0.0132,""z"":0.1507,""yaw_rad"":-3.0555}]",,,
